delta,interval_type,date_time (start),date_time (end)
24.0,high,2021-04-07 17:34:58+00:00,2021-04-08 17:34:58+00:00
24.0,high,2021-04-08 17:34:58+00:00,2021-04-09 17:34:58+00:00
168.0,base,2021-04-09 17:34:58+00:00,2021-04-16 17:34:58+00:00
168.0,base,2021-04-16 17:34:58+00:00,2021-04-23 17:34:58+00:00
168.0,base,2021-04-23 17:34:58+00:00,2021-04-30 17:34:58+00:00
168.0,base,2021-04-30 17:34:58+00:00,2021-05-07 17:34:58+00:00
168.0,base,2021-05-07 17:34:58+00:00,2021-05-14 17:34:58+00:00
168.0,base,2021-05-14 17:34:58+00:00,2021-05-21 17:34:58+00:00
168.0,base,2021-05-21 17:34:58+00:00,2021-05-28 17:34:58+00:00
168.0,base,2021-05-28 17:34:58+00:00,2021-06-04 17:34:58+00:00
168.0,base,2021-06-04 17:34:58+00:00,2021-06-11 17:34:58+00:00
168.0,base,2021-06-11 17:34:58+00:00,2021-06-18 17:34:58+00:00
336.0,low,2021-06-18 17:34:58+00:00,2021-07-02 17:34:58+00:00
168.0,base,2021-07-02 17:34:58+00:00,2021-07-09 17:34:58+00:00
336.0,low,2021-07-09 17:34:58+00:00,2021-07-23 17:34:58+00:00
168.0,base,2021-07-23 17:34:58+00:00,2021-07-30 17:34:58+00:00
168.0,base,2021-07-30 17:34:58+00:00,2021-08-06 17:34:58+00:00
168.0,base,2021-08-06 17:34:58+00:00,2021-08-13 17:34:58+00:00
336.0,low,2021-08-13 17:34:58+00:00,2021-08-27 17:34:58+00:00
336.0,low,2021-08-27 17:34:58+00:00,2021-09-10 17:34:58+00:00
336.0,low,2021-09-10 17:34:58+00:00,2021-09-24 17:34:58+00:00
336.0,low,2021-09-24 17:34:58+00:00,2021-10-08 17:34:58+00:00
336.0,low,2021-10-08 17:34:58+00:00,2021-10-22 17:34:58+00:00
336.0,low,2021-10-22 17:34:58+00:00,2021-11-05 17:34:58+00:00
168.0,base,2021-11-05 17:34:58+00:00,2021-11-12 17:34:58+00:00
336.0,low,2021-11-12 17:34:58+00:00,2021-11-26 17:34:58+00:00
168.0,base,2021-11-26 17:34:58+00:00,2021-12-03 17:34:58+00:00
168.0,base,2021-12-03 17:34:58+00:00,2021-12-10 17:34:58+00:00
336.0,low,2021-12-10 17:34:58+00:00,2021-12-24 17:34:58+00:00
168.0,base,2021-12-24 17:34:58+00:00,2021-12-31 17:34:58+00:00
168.0,base,2021-12-31 17:34:58+00:00,2022-01-07 17:34:58+00:00
336.0,low,2022-01-07 17:34:58+00:00,2022-01-21 17:34:58+00:00
336.0,low,2022-01-21 17:34:58+00:00,2022-02-04 17:34:58+00:00
336.0,low,2022-02-04 17:34:58+00:00,2022-02-18 17:34:58+00:00
336.0,low,2022-02-18 17:34:58+00:00,2022-03-04 17:34:58+00:00
336.0,low,2022-03-04 17:34:58+00:00,2022-03-18 17:34:58+00:00
168.0,base,2022-03-18 17:34:58+00:00,2022-03-25 17:34:58+00:00
168.0,base,2022-03-25 17:34:58+00:00,2022-04-01 17:34:58+00:00
336.0,low,2022-04-01 17:34:58+00:00,2022-04-15 17:34:58+00:00
336.0,low,2022-04-15 17:34:58+00:00,2022-04-29 17:34:58+00:00
168.0,base,2022-04-29 17:34:58+00:00,2022-05-06 17:34:58+00:00
336.0,low,2022-05-06 17:34:58+00:00,2022-05-20 17:34:58+00:00
336.0,low,2022-05-20 17:34:58+00:00,2022-06-03 17:34:58+00:00
336.0,low,2022-06-03 17:34:58+00:00,2022-06-17 17:34:58+00:00
336.0,low,2022-06-17 17:34:58+00:00,2022-07-01 17:34:58+00:00
336.0,low,2022-07-01 17:34:58+00:00,2022-07-15 17:34:58+00:00
336.0,low,2022-07-15 17:34:58+00:00,2022-07-29 17:34:58+00:00
168.0,base,2022-07-29 17:34:58+00:00,2022-08-05 17:34:58+00:00
336.0,low,2022-08-05 17:34:58+00:00,2022-08-19 17:34:58+00:00
168.0,base,2022-08-19 17:34:58+00:00,2022-08-26 17:34:58+00:00
168.0,base,2022-08-26 17:34:58+00:00,2022-09-02 17:34:58+00:00
168.0,base,2022-09-02 17:34:58+00:00,2022-09-09 17:34:58+00:00
24.0,high,2022-09-09 17:34:58+00:00,2022-09-10 17:34:58+00:00
168.0,base,2022-09-10 17:34:58+00:00,2022-09-17 17:34:58+00:00
168.0,base,2022-09-17 17:34:58+00:00,2022-09-24 17:34:58+00:00
168.0,base,2022-09-24 17:34:58+00:00,2022-10-01 17:34:58+00:00
168.0,base,2022-10-01 17:34:58+00:00,2022-10-08 17:34:58+00:00
168.0,base,2022-10-08 17:34:58+00:00,2022-10-15 17:34:58+00:00
168.0,base,2022-10-15 17:34:58+00:00,2022-10-22 17:34:58+00:00
24.0,high,2022-10-22 17:34:58+00:00,2022-10-23 17:34:58+00:00
24.0,high,2022-10-23 17:34:58+00:00,2022-10-24 17:34:58+00:00
24.0,high,2022-10-24 17:34:58+00:00,2022-10-25 17:34:58+00:00
24.0,high,2022-10-25 17:34:58+00:00,2022-10-26 17:34:58+00:00
24.0,high,2022-10-26 17:34:58+00:00,2022-10-27 17:34:58+00:00
24.0,high,2022-10-27 17:34:58+00:00,2022-10-28 17:34:58+00:00
24.0,high,2022-10-28 17:34:58+00:00,2022-10-29 17:34:58+00:00
24.0,high,2022-10-29 17:34:58+00:00,2022-10-30 17:34:58+00:00
24.0,high,2022-10-30 17:34:58+00:00,2022-10-31 17:34:58+00:00
24.0,high,2022-10-31 17:34:58+00:00,2022-11-01 17:34:58+00:00
24.0,high,2022-11-01 17:34:58+00:00,2022-11-02 17:34:58+00:00
24.0,high,2022-11-02 17:34:58+00:00,2022-11-03 17:34:58+00:00
24.0,high,2022-11-03 17:34:58+00:00,2022-11-04 17:34:58+00:00
24.0,high,2022-11-04 17:34:58+00:00,2022-11-05 17:34:58+00:00
24.0,high,2022-11-05 17:34:58+00:00,2022-11-06 17:34:58+00:00
24.0,high,2022-11-06 17:34:58+00:00,2022-11-07 17:34:58+00:00
24.0,high,2022-11-07 17:34:58+00:00,2022-11-08 17:34:58+00:00
168.0,base,2022-11-08 17:34:58+00:00,2022-11-15 17:34:58+00:00
336.0,low,2022-11-15 17:34:58+00:00,2022-11-29 17:34:58+00:00
168.0,base,2022-11-29 17:34:58+00:00,2022-12-06 17:34:58+00:00
24.0,high,2022-12-06 17:34:58+00:00,2022-12-07 17:34:58+00:00
24.0,high,2022-12-07 17:34:58+00:00,2022-12-08 17:34:58+00:00
24.0,high,2022-12-08 17:34:58+00:00,2022-12-09 17:34:58+00:00
24.0,high,2022-12-09 17:34:58+00:00,2022-12-10 17:34:58+00:00
24.0,high,2022-12-10 17:34:58+00:00,2022-12-11 17:34:58+00:00
168.0,base,2022-12-11 17:34:58+00:00,2022-12-18 17:34:58+00:00
168.0,base,2022-12-18 17:34:58+00:00,2022-12-25 17:34:58+00:00
168.0,base,2022-12-25 17:34:58+00:00,2023-01-01 17:34:58+00:00
24.0,high,2023-01-01 17:34:58+00:00,2023-01-02 17:34:58+00:00
24.0,high,2023-01-02 17:34:58+00:00,2023-01-03 17:34:58+00:00
24.0,high,2023-01-03 17:34:58+00:00,2023-01-04 17:34:58+00:00
24.0,high,2023-01-04 17:34:58+00:00,2023-01-05 17:34:58+00:00
24.0,high,2023-01-05 17:34:58+00:00,2023-01-06 17:34:58+00:00
24.0,high,2023-01-06 17:34:58+00:00,2023-01-07 17:34:58+00:00
24.0,high,2023-01-07 17:34:58+00:00,2023-01-08 17:34:58+00:00
24.0,high,2023-01-08 17:34:58+00:00,2023-01-09 17:34:58+00:00
24.0,high,2023-01-09 17:34:58+00:00,2023-01-10 17:34:58+00:00
24.0,high,2023-01-10 17:34:58+00:00,2023-01-11 17:34:58+00:00
24.0,high,2023-01-11 17:34:58+00:00,2023-01-12 17:34:58+00:00
168.0,base,2023-01-12 17:34:58+00:00,2023-01-19 17:34:58+00:00
168.0,base,2023-01-19 17:34:58+00:00,2023-01-26 17:34:58+00:00
168.0,base,2023-01-26 17:34:58+00:00,2023-02-02 17:34:58+00:00
168.0,base,2023-02-02 17:34:58+00:00,2023-02-09 17:34:58+00:00
168.0,base,2023-02-09 17:34:58+00:00,2023-02-16 17:34:58+00:00
168.0,base,2023-02-16 17:34:58+00:00,2023-02-23 17:34:58+00:00
24.0,high,2023-02-23 17:34:58+00:00,2023-02-24 17:34:58+00:00
24.0,high,2023-02-24 17:34:58+00:00,2023-02-25 17:34:58+00:00
24.0,high,2023-02-25 17:34:58+00:00,2023-02-26 17:34:58+00:00
24.0,high,2023-02-26 17:34:58+00:00,2023-02-27 17:34:58+00:00
24.0,high,2023-02-27 17:34:58+00:00,2023-02-28 17:34:58+00:00
24.0,high,2023-02-28 17:34:58+00:00,2023-03-01 17:34:58+00:00
24.0,high,2023-03-01 17:34:58+00:00,2023-03-02 17:34:58+00:00
24.0,high,2023-03-02 17:34:58+00:00,2023-03-03 17:34:58+00:00
24.0,high,2023-03-03 17:34:58+00:00,2023-03-04 17:34:58+00:00
24.0,high,2023-03-04 17:34:58+00:00,2023-03-05 17:34:58+00:00
24.0,high,2023-03-05 17:34:58+00:00,2023-03-06 17:34:58+00:00
24.0,high,2023-03-06 17:34:58+00:00,2023-03-07 17:34:58+00:00
24.0,high,2023-03-07 17:34:58+00:00,2023-03-08 17:34:58+00:00
24.0,high,2023-03-08 17:34:58+00:00,2023-03-09 17:34:58+00:00
24.0,high,2023-03-09 17:34:58+00:00,2023-03-10 17:34:58+00:00
24.0,high,2023-03-10 17:34:58+00:00,2023-03-11 17:34:58+00:00
24.0,high,2023-03-11 17:34:58+00:00,2023-03-12 17:34:58+00:00
24.0,high,2023-03-12 17:34:58+00:00,2023-03-13 17:34:58+00:00
168.0,base,2023-03-13 17:34:58+00:00,2023-03-20 17:34:58+00:00
336.0,low,2023-03-20 17:34:58+00:00,2023-04-03 17:34:58+00:00
168.0,base,2023-04-03 17:34:58+00:00,2023-04-10 17:34:58+00:00
168.0,base,2023-04-10 17:34:58+00:00,2023-04-17 17:34:58+00:00
168.0,base,2023-04-17 17:34:58+00:00,2023-04-24 17:34:58+00:00
24.0,high,2023-04-24 17:34:58+00:00,2023-04-25 17:34:58+00:00
24.0,high,2023-04-25 17:34:58+00:00,2023-04-26 17:34:58+00:00
24.0,high,2023-04-26 17:34:58+00:00,2023-04-27 17:34:58+00:00
24.0,high,2023-04-27 17:34:58+00:00,2023-04-28 17:34:58+00:00
24.0,high,2023-04-28 17:34:58+00:00,2023-04-29 17:34:58+00:00
24.0,high,2023-04-29 17:34:58+00:00,2023-04-30 17:34:58+00:00
24.0,high,2023-04-30 17:34:58+00:00,2023-05-01 17:34:58+00:00
24.0,high,2023-05-01 17:34:58+00:00,2023-05-02 17:34:58+00:00
24.0,high,2023-05-02 17:34:58+00:00,2023-05-03 17:34:58+00:00
24.0,high,2023-05-03 17:34:58+00:00,2023-05-04 17:34:58+00:00
168.0,base,2023-05-04 17:34:58+00:00,2023-05-11 17:34:58+00:00
168.0,base,2023-05-11 17:34:58+00:00,2023-05-18 17:34:58+00:00
168.0,base,2023-05-18 17:34:58+00:00,2023-05-25 17:34:58+00:00
168.0,base,2023-05-25 17:34:58+00:00,2023-06-01 17:34:58+00:00
168.0,base,2023-06-01 17:34:58+00:00,2023-06-08 17:34:58+00:00
168.0,base,2023-06-08 17:34:58+00:00,2023-06-15 17:34:58+00:00
168.0,base,2023-06-15 17:34:58+00:00,2023-06-22 17:34:58+00:00
168.0,base,2023-06-22 17:34:58+00:00,2023-06-29 17:34:58+00:00
24.0,high,2023-06-29 17:34:58+00:00,2023-06-30 17:34:58+00:00
24.0,high,2023-06-30 17:34:58+00:00,2023-07-01 17:34:58+00:00
24.0,high,2023-07-01 17:34:58+00:00,2023-07-02 17:34:58+00:00
24.0,high,2023-07-02 17:34:58+00:00,2023-07-03 17:34:58+00:00
24.0,high,2023-07-03 17:34:58+00:00,2023-07-04 17:34:58+00:00
24.0,high,2023-07-04 17:34:58+00:00,2023-07-05 17:34:58+00:00
24.0,high,2023-07-05 17:34:58+00:00,2023-07-06 17:34:58+00:00
24.0,high,2023-07-06 17:34:58+00:00,2023-07-07 17:34:58+00:00
24.0,high,2023-07-07 17:34:58+00:00,2023-07-08 17:34:58+00:00
24.0,high,2023-07-08 17:34:58+00:00,2023-07-09 17:34:58+00:00
24.0,high,2023-07-09 17:34:58+00:00,2023-07-10 17:34:58+00:00
24.0,high,2023-07-10 17:34:58+00:00,2023-07-11 17:34:58+00:00
24.0,high,2023-07-11 17:34:58+00:00,2023-07-12 17:34:58+00:00
168.0,base,2023-07-12 17:34:58+00:00,2023-07-19 17:34:58+00:00
168.0,base,2023-07-19 17:34:58+00:00,2023-07-26 17:34:58+00:00
336.0,low,2023-07-26 17:34:58+00:00,2023-08-09 17:34:58+00:00
168.0,base,2023-08-09 17:34:58+00:00,2023-08-16 17:34:58+00:00
168.0,base,2023-08-16 17:34:58+00:00,2023-08-23 17:34:58+00:00
24.0,high,2023-08-23 17:34:58+00:00,2023-08-24 17:34:58+00:00
24.0,high,2023-08-24 17:34:58+00:00,2023-08-25 17:34:58+00:00
24.0,high,2023-08-25 17:34:58+00:00,2023-08-26 17:34:58+00:00
24.0,high,2023-08-26 17:34:58+00:00,2023-08-27 17:34:58+00:00
24.0,high,2023-08-27 17:34:58+00:00,2023-08-28 17:34:58+00:00
24.0,high,2023-08-28 17:34:58+00:00,2023-08-29 17:34:58+00:00
24.0,high,2023-08-29 17:34:58+00:00,2023-08-30 17:34:58+00:00
24.0,high,2023-08-30 17:34:58+00:00,2023-08-31 17:34:58+00:00
24.0,high,2023-08-31 17:34:58+00:00,2023-09-01 17:34:58+00:00
24.0,high,2023-09-01 17:34:58+00:00,2023-09-02 17:34:58+00:00
24.0,high,2023-09-02 17:34:58+00:00,2023-09-03 17:34:58+00:00
24.0,high,2023-09-03 17:34:58+00:00,2023-09-04 17:34:58+00:00
24.0,high,2023-09-04 17:34:58+00:00,2023-09-05 17:34:58+00:00
24.0,high,2023-09-05 17:34:58+00:00,2023-09-06 17:34:58+00:00
168.0,base,2023-09-06 17:34:58+00:00,2023-09-13 17:34:58+00:00
168.0,base,2023-09-13 17:34:58+00:00,2023-09-20 17:34:58+00:00
168.0,base,2023-09-20 17:34:58+00:00,2023-09-27 17:34:58+00:00
168.0,base,2023-09-27 17:34:58+00:00,2023-10-04 17:34:58+00:00
24.0,high,2023-10-04 17:34:58+00:00,2023-10-05 17:34:58+00:00
24.0,high,2023-10-05 17:34:58+00:00,2023-10-06 17:34:58+00:00
24.0,high,2023-10-06 17:34:58+00:00,2023-10-07 17:34:58+00:00
24.0,high,2023-10-07 17:34:58+00:00,2023-10-08 17:34:58+00:00
24.0,high,2023-10-08 17:34:58+00:00,2023-10-09 17:34:58+00:00
24.0,high,2023-10-09 17:34:58+00:00,2023-10-10 17:34:58+00:00
24.0,high,2023-10-10 17:34:58+00:00,2023-10-11 17:34:58+00:00
24.0,high,2023-10-11 17:34:58+00:00,2023-10-12 17:34:58+00:00
24.0,high,2023-10-12 17:34:58+00:00,2023-10-13 17:34:58+00:00
24.0,high,2023-10-13 17:34:58+00:00,2023-10-14 17:34:58+00:00
24.0,high,2023-10-14 17:34:58+00:00,2023-10-15 17:34:58+00:00
24.0,high,2023-10-15 17:34:58+00:00,2023-10-16 17:34:58+00:00
24.0,high,2023-10-16 17:34:58+00:00,2023-10-17 17:34:58+00:00
24.0,high,2023-10-17 17:34:58+00:00,2023-10-18 17:34:58+00:00
24.0,high,2023-10-18 17:34:58+00:00,2023-10-19 17:34:58+00:00
24.0,high,2023-10-19 17:34:58+00:00,2023-10-20 17:34:58+00:00
24.0,high,2023-10-20 17:34:58+00:00,2023-10-21 17:34:58+00:00
24.0,high,2023-10-21 17:34:58+00:00,2023-10-22 17:34:58+00:00
24.0,high,2023-10-22 17:34:58+00:00,2023-10-23 17:34:58+00:00
24.0,high,2023-10-23 17:34:58+00:00,2023-10-24 17:34:58+00:00
24.0,high,2023-10-24 17:34:58+00:00,2023-10-25 17:34:58+00:00
24.0,high,2023-10-25 17:34:58+00:00,2023-10-26 17:34:58+00:00
168.0,base,2023-10-26 17:34:58+00:00,2023-11-02 17:34:58+00:00
336.0,low,2023-11-02 17:34:58+00:00,2023-11-16 17:34:58+00:00
336.0,low,2023-11-16 17:34:58+00:00,2023-11-30 17:34:58+00:00
168.0,base,2023-11-30 17:34:58+00:00,2023-12-07 17:34:58+00:00
24.0,high,2023-12-07 17:34:58+00:00,2023-12-08 17:34:58+00:00
24.0,high,2023-12-08 17:34:58+00:00,2023-12-09 17:34:58+00:00
24.0,high,2023-12-09 17:34:58+00:00,2023-12-10 17:34:58+00:00
24.0,high,2023-12-10 17:34:58+00:00,2023-12-11 17:34:58+00:00
24.0,high,2023-12-11 17:34:58+00:00,2023-12-12 17:34:58+00:00
24.0,high,2023-12-12 17:34:58+00:00,2023-12-13 17:34:58+00:00
24.0,high,2023-12-13 17:34:58+00:00,2023-12-14 17:34:58+00:00
168.0,base,2023-12-14 17:34:58+00:00,2023-12-21 17:34:58+00:00
336.0,low,2023-12-21 17:34:58+00:00,2024-01-04 17:34:58+00:00
168.0,base,2024-01-04 17:34:58+00:00,2024-01-11 17:34:58+00:00
168.0,base,2024-01-11 17:34:58+00:00,2024-01-18 17:34:58+00:00
168.0,base,2024-01-18 17:34:58+00:00,2024-01-25 17:34:58+00:00
168.0,base,2024-01-25 17:34:58+00:00,2024-02-01 17:34:58+00:00
168.0,base,2024-02-01 17:34:58+00:00,2024-02-08 17:34:58+00:00
168.0,base,2024-02-08 17:34:58+00:00,2024-02-15 17:34:58+00:00
168.0,base,2024-02-15 17:34:58+00:00,2024-02-22 17:34:58+00:00
24.0,high,2024-02-22 17:34:58+00:00,2024-02-23 17:34:58+00:00
24.0,high,2024-02-23 17:34:58+00:00,2024-02-24 17:34:58+00:00
24.0,high,2024-02-24 17:34:58+00:00,2024-02-25 17:34:58+00:00
24.0,high,2024-02-25 17:34:58+00:00,2024-02-26 17:34:58+00:00
24.0,high,2024-02-26 17:34:58+00:00,2024-02-27 17:34:58+00:00
24.0,high,2024-02-27 17:34:58+00:00,2024-02-28 17:34:58+00:00
24.0,high,2024-02-28 17:34:58+00:00,2024-02-29 17:34:58+00:00
24.0,high,2024-02-29 17:34:58+00:00,2024-03-01 17:34:58+00:00
168.0,base,2024-03-01 17:34:58+00:00,2024-03-08 17:34:58+00:00
336.0,low,2024-03-08 17:34:58+00:00,2024-03-22 17:34:58+00:00
336.0,low,2024-03-22 17:34:58+00:00,2024-04-05 17:34:58+00:00
168.0,base,2024-04-05 17:34:58+00:00,2024-04-12 17:34:58+00:00
168.0,base,2024-04-12 17:34:58+00:00,2024-04-19 17:34:58+00:00
168.0,base,2024-04-19 17:34:58+00:00,2024-04-26 17:34:58+00:00
168.0,base,2024-04-26 17:34:58+00:00,2024-05-03 17:34:58+00:00
168.0,base,2024-05-03 17:34:58+00:00,2024-05-10 17:34:58+00:00
168.0,base,2024-05-10 17:34:58+00:00,2024-05-17 17:34:58+00:00
168.0,base,2024-05-17 17:34:58+00:00,2024-05-24 17:34:58+00:00
168.0,base,2024-05-24 17:34:58+00:00,2024-05-31 17:34:58+00:00
168.0,base,2024-05-31 17:34:58+00:00,2024-06-07 17:34:58+00:00
168.0,base,2024-06-07 17:34:58+00:00,2024-06-14 17:34:58+00:00
168.0,base,2024-06-14 17:34:58+00:00,2024-06-21 17:34:58+00:00
168.0,base,2024-06-21 17:34:58+00:00,2024-06-28 17:34:58+00:00
168.0,base,2024-06-28 17:34:58+00:00,2024-07-05 17:34:58+00:00
24.0,high,2024-07-05 17:34:58+00:00,2024-07-06 17:34:58+00:00
24.0,high,2024-07-06 17:34:58+00:00,2024-07-07 17:34:58+00:00
24.0,high,2024-07-07 17:34:58+00:00,2024-07-08 17:34:58+00:00
24.0,high,2024-07-08 17:34:58+00:00,2024-07-09 17:34:58+00:00
24.0,high,2024-07-09 17:34:58+00:00,2024-07-10 17:34:58+00:00
24.0,high,2024-07-10 17:34:58+00:00,2024-07-11 17:34:58+00:00
24.0,high,2024-07-11 17:34:58+00:00,2024-07-12 17:34:58+00:00
24.0,high,2024-07-12 17:34:58+00:00,2024-07-13 17:34:58+00:00
24.0,high,2024-07-13 17:34:58+00:00,2024-07-14 17:34:58+00:00
24.0,high,2024-07-14 17:34:58+00:00,2024-07-15 17:34:58+00:00
24.0,high,2024-07-15 17:34:58+00:00,2024-07-16 17:34:58+00:00
24.0,high,2024-07-16 17:34:58+00:00,2024-07-17 17:34:58+00:00
24.0,high,2024-07-17 17:34:58+00:00,2024-07-18 17:34:58+00:00
168.0,base,2024-07-18 17:34:58+00:00,2024-07-25 17:34:58+00:00
336.0,low,2024-07-25 17:34:58+00:00,2024-08-08 17:34:58+00:00
168.0,base,2024-08-08 17:34:58+00:00,2024-08-15 17:34:58+00:00
168.0,base,2024-08-15 17:34:58+00:00,2024-08-22 17:34:58+00:00
168.0,base,2024-08-22 17:34:58+00:00,2024-08-29 17:34:58+00:00
168.0,base,2024-08-29 17:34:58+00:00,2024-09-05 17:34:58+00:00
168.0,base,2024-09-05 17:34:58+00:00,2024-09-12 17:34:58+00:00
168.0,base,2024-09-12 17:34:58+00:00,2024-09-19 17:34:58+00:00
168.0,base,2024-09-19 17:34:58+00:00,2024-09-26 17:34:58+00:00
168.0,base,2024-09-26 17:34:58+00:00,2024-10-03 17:34:58+00:00
168.0,base,2024-10-03 17:34:58+00:00,2024-10-10 17:34:58+00:00
24.0,high,2024-10-10 17:34:58+00:00,2024-10-11 17:34:58+00:00
24.0,high,2024-10-11 17:34:58+00:00,2024-10-12 17:34:58+00:00
24.0,high,2024-10-12 17:34:58+00:00,2024-10-13 17:34:58+00:00
24.0,high,2024-10-13 17:34:58+00:00,2024-10-14 17:34:58+00:00
24.0,high,2024-10-14 17:34:58+00:00,2024-10-15 17:34:58+00:00
24.0,high,2024-10-15 17:34:58+00:00,2024-10-16 17:34:58+00:00
24.0,high,2024-10-16 17:34:58+00:00,2024-10-17 17:34:58+00:00
24.0,high,2024-10-17 17:34:58+00:00,2024-10-18 17:34:58+00:00
24.0,high,2024-10-18 17:34:58+00:00,2024-10-19 17:34:58+00:00
24.0,high,2024-10-19 17:34:58+00:00,2024-10-20 17:34:58+00:00
24.0,high,2024-10-20 17:34:58+00:00,2024-10-21 17:34:58+00:00
24.0,high,2024-10-21 17:34:58+00:00,2024-10-22 17:34:58+00:00
24.0,high,2024-10-22 17:34:58+00:00,2024-10-23 17:34:58+00:00
24.0,high,2024-10-23 17:34:58+00:00,2024-10-24 17:34:58+00:00
24.0,high,2024-10-24 17:34:58+00:00,2024-10-25 17:34:58+00:00
24.0,high,2024-10-25 17:34:58+00:00,2024-10-26 17:34:58+00:00
24.0,high,2024-10-26 17:34:58+00:00,2024-10-27 17:34:58+00:00
24.0,high,2024-10-27 17:34:58+00:00,2024-10-28 17:34:58+00:00
24.0,high,2024-10-28 17:34:58+00:00,2024-10-29 17:34:58+00:00
24.0,high,2024-10-29 17:34:58+00:00,2024-10-30 17:34:58+00:00
24.0,high,2024-10-30 17:34:58+00:00,2024-10-31 17:34:58+00:00
24.0,high,2024-10-31 17:34:58+00:00,2024-11-01 17:34:58+00:00
24.0,high,2024-11-01 17:34:58+00:00,2024-11-02 17:34:58+00:00
24.0,high,2024-11-02 17:34:58+00:00,2024-11-03 17:34:58+00:00
24.0,high,2024-11-03 17:34:58+00:00,2024-11-04 17:34:58+00:00
24.0,high,2024-11-04 17:34:58+00:00,2024-11-05 17:34:58+00:00
168.0,base,2024-11-05 17:34:58+00:00,2024-11-12 17:34:58+00:00
336.0,low,2024-11-12 17:34:58+00:00,2024-11-26 17:34:58+00:00
336.0,low,2024-11-26 17:34:58+00:00,2024-12-10 17:34:58+00:00
168.0,base,2024-12-10 17:34:58+00:00,2024-12-17 17:34:58+00:00
336.0,low,2024-12-17 17:34:58+00:00,2024-12-31 17:34:58+00:00
168.0,base,2024-12-31 17:34:58+00:00,2025-01-07 17:34:58+00:00
168.0,base,2025-01-07 17:34:58+00:00,2025-01-14 17:34:58+00:00
168.0,base,2025-01-14 17:34:58+00:00,2025-01-21 17:34:58+00:00
168.0,base,2025-01-21 17:34:58+00:00,2025-01-28 17:34:58+00:00
168.0,base,2025-01-28 17:34:58+00:00,2025-02-04 17:34:58+00:00
168.0,base,2025-02-04 17:34:58+00:00,2025-02-11 17:34:58+00:00
168.0,base,2025-02-11 17:34:58+00:00,2025-02-18 17:34:58+00:00
168.0,base,2025-02-18 17:34:58+00:00,2025-02-25 17:34:58+00:00
168.0,base,2025-02-25 17:34:58+00:00,2025-03-04 17:34:58+00:00
24.0,high,2025-03-04 17:34:58+00:00,2025-03-05 17:34:58+00:00
24.0,high,2025-03-05 17:34:58+00:00,2025-03-06 17:34:58+00:00
24.0,high,2025-03-06 17:34:58+00:00,2025-03-07 17:34:58+00:00
24.0,high,2025-03-07 17:34:58+00:00,2025-03-08 17:34:58+00:00
24.0,high,2025-03-08 17:34:58+00:00,2025-03-09 17:34:58+00:00
24.0,high,2025-03-09 17:34:58+00:00,2025-03-10 17:34:58+00:00
24.0,high,2025-03-10 17:34:58+00:00,2025-03-11 17:34:58+00:00
24.0,high,2025-03-11 17:34:58+00:00,2025-03-12 17:34:58+00:00
24.0,high,2025-03-12 17:34:58+00:00,2025-03-13 17:34:58+00:00
168.0,base,2025-03-13 17:34:58+00:00,2025-03-20 17:34:58+00:00
336.0,low,2025-03-20 17:34:58+00:00,2025-04-03 17:34:58+00:00
336.0,low,2025-04-03 17:34:58+00:00,2025-04-17 17:34:58+00:00
