date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2021-05-18,87d88cba80cd67d705f61405fbe40da9,,,1292.0,,,,555.0,32,115.0
2021-05-19,87d88cba80cd67d705f61405fbe40da9,,,1346.0,,,,630.0,16,94.0
2021-05-20,87d88cba80cd67d705f61405fbe40da9,,1.0,1360.0,,,,585.0,28,78.0
2021-05-21,87d88cba80cd67d705f61405fbe40da9,,44.0,1193.0,,,,465.0,45,202.0
2021-05-22,87d88cba80cd67d705f61405fbe40da9,,17.0,1264.0,,,,585.0,38,158.0
2021-05-23,87d88cba80cd67d705f61405fbe40da9,,,1335.0,,,,465.0,29,105.0
2021-05-24,87d88cba80cd67d705f61405fbe40da9,,,1415.0,,,,645.0,20,25.0
2021-05-25,87d88cba80cd67d705f61405fbe40da9,,,1328.0,,,,495.0,33,110.0
2021-05-26,87d88cba80cd67d705f61405fbe40da9,,,1382.0,,,,480.0,22,58.0
2021-05-27,87d88cba80cd67d705f61405fbe40da9,,26.0,1339.0,,,,525.0,23,75.0
2021-05-28,87d88cba80cd67d705f61405fbe40da9,,32.0,1317.0,,,,450.0,33,91.0
2021-05-29,87d88cba80cd67d705f61405fbe40da9,,33.0,1191.0,,,,675.0,32,216.0
2021-05-30,87d88cba80cd67d705f61405fbe40da9,,13.0,1163.0,,,,510.0,22,264.0
2021-05-31,87d88cba80cd67d705f61405fbe40da9,,,1281.0,,,,540.0,26,159.0
2021-06-01,87d88cba80cd67d705f61405fbe40da9,,,1388.0,,,,525.0,34,52.0
2021-06-02,87d88cba80cd67d705f61405fbe40da9,,278.0,1037.0,,,,540.0,43,125.0
2021-06-03,87d88cba80cd67d705f61405fbe40da9,,,1347.0,,,,510.0,47,93.0
2021-06-04,87d88cba80cd67d705f61405fbe40da9,,3.0,1318.0,,,,480.0,37,119.0
2021-06-05,87d88cba80cd67d705f61405fbe40da9,,,1376.0,,,,375.0,27,64.0
2021-06-06,87d88cba80cd67d705f61405fbe40da9,,21.0,1393.0,,,,495.0,23,26.0
2021-06-07,87d88cba80cd67d705f61405fbe40da9,,2.0,1323.0,,,,450.0,35,115.0
2021-06-08,87d88cba80cd67d705f61405fbe40da9,,21.0,1119.0,,,,405.0,31,299.0
2021-06-09,87d88cba80cd67d705f61405fbe40da9,,42.0,1189.0,,,,435.0,49,208.0
2021-06-10,87d88cba80cd67d705f61405fbe40da9,,147.0,1111.0,,,,480.0,51,180.0
2021-06-11,87d88cba80cd67d705f61405fbe40da9,,1.0,1243.0,,,,555.0,53,195.0
2021-06-12,87d88cba80cd67d705f61405fbe40da9,,81.0,1083.0,,,,435.0,44,275.0
2021-06-13,87d88cba80cd67d705f61405fbe40da9,,38.0,1167.0,,,,420.0,38,234.0
2021-06-14,87d88cba80cd67d705f61405fbe40da9,,340.0,1003.0,,,,375.0,22,95.0
2021-06-15,87d88cba80cd67d705f61405fbe40da9,,82.0,1211.0,,,,585.0,34,145.0
